review_id,run_id,N,true_K,confidence,stop_n_bayes,true_recall_bayes,stop_n_baseline,true_recall_baseline
3,5,1908,15,0.99,1907,1.0,1903,1.0
3,32,1908,15,0.9,1896,1.0,1855,1.0
3,32,1908,15,0.95,1902,1.0,1882,1.0
3,32,1908,15,0.99,1907,1.0,1903,1.0
3,65,1908,15,0.9,1896,1.0,1871,1.0
3,65,1908,15,0.95,1902,1.0,1890,1.0
3,65,1908,15,0.99,1907,1.0,1905,1.0
3,35,1908,15,0.9,1896,1.0,1830,1.0
3,35,1908,15,0.95,1902,1.0,1870,1.0
3,35,1908,15,0.99,1907,1.0,1901,1.0
3,93,1908,15,0.9,1896,1.0,1824,1.0
3,93,1908,15,0.95,1902,1.0,1867,1.0
3,93,1908,15,0.99,1907,1.0,1900,1.0
3,2,1908,15,0.9,1896,1.0,1852,1.0
3,2,1908,15,0.95,1902,1.0,1881,1.0
3,2,1908,15,0.99,1907,1.0,1903,1.0
3,38,1908,15,0.9,1896,1.0,1827,1.0
3,38,1908,15,0.95,1902,1.0,1868,1.0
3,38,1908,15,0.99,1907,1.0,1901,1.0
3,45,1908,15,0.9,1896,1.0,1871,1.0
3,45,1908,15,0.95,1902,1.0,1890,1.0
3,45,1908,15,0.99,1907,1.0,1905,1.0
3,4,1908,15,0.9,1896,1.0,1856,1.0
3,4,1908,15,0.95,1902,1.0,1883,1.0
3,4,1908,15,0.99,1907,1.0,1903,1.0
3,72,1908,15,0.9,1896,1.0,1859,1.0
3,72,1908,15,0.95,1902,1.0,1884,1.0
3,72,1908,15,0.99,1907,1.0,1904,1.0
3,7,1908,15,0.9,1896,1.0,1860,1.0
3,7,1908,15,0.95,1902,1.0,1885,1.0
3,7,1908,15,0.99,1907,1.0,1904,1.0
3,52,1908,15,0.9,1896,1.0,1851,1.0
3,52,1908,15,0.95,1902,1.0,1880,1.0
3,52,1908,15,0.99,1907,1.0,1903,1.0
